ibge,csv_post_title,lng,lat,csv_post_post,csv_post_categories,csv_post_author,csv_post_slug,csv_post_type
420230,Biguaçu - SC,,,Biguaçu - SC coordenadas e mapa,Munícipio,biguaçu-sc,biguaçu-sc,municipio
420240,Blumenau - SC,,,Blumenau - SC coordenadas e mapa,Munícipio,blumenau-sc,blumenau-sc,municipio
420243,Bocaina do Sul - SC,,,Bocaina do Sul - SC coordenadas e mapa,Munícipio,bocaina do sul-sc,bocaina-do-sul-sc,municipio
420245,Bombinhas - SC,,,Bombinhas - SC coordenadas e mapa,Munícipio,bombinhas-sc,bombinhas-sc,municipio
420250,Bom Jardim da Serra - SC,,,Bom Jardim da Serra - SC coordenadas e mapa,Munícipio,bom jardim da serra-sc,bom-jardim-da-serra-sc,municipio
420253,Bom Jesus - SC,,,Bom Jesus - SC coordenadas e mapa,Munícipio,bom jesus-sc,bom-jesus-sc,municipio
420257,Bom Jesus do Oeste - SC,,,Bom Jesus do Oeste - SC coordenadas e mapa,Munícipio,bom jesus do oeste-sc,bom-jesus-do-oeste-sc,municipio
420260,Bom Retiro - SC,,,Bom Retiro - SC coordenadas e mapa,Munícipio,bom retiro-sc,bom-retiro-sc,municipio
420270,Botuverá - SC,,,Botuverá - SC coordenadas e mapa,Munícipio,botuverá-sc,botuverá-sc,municipio
420280,Braço do Norte - SC,,,Braço do Norte - SC coordenadas e mapa,Munícipio,braço do norte-sc,braço-do-norte-sc,municipio
420285,Braço do Trombudo - SC,,,Braço do Trombudo - SC coordenadas e mapa,Munícipio,braço do trombudo-sc,braço-do-trombudo-sc,municipio
420287,Brunópolis - SC,,,Brunópolis - SC coordenadas e mapa,Munícipio,brunópolis-sc,brunópolis-sc,municipio
420290,Brusque - SC,,,Brusque - SC coordenadas e mapa,Munícipio,brusque-sc,brusque-sc,municipio
420300,Caçador - SC,,,Caçador - SC coordenadas e mapa,Munícipio,caçador-sc,caçador-sc,municipio
420310,Caibi - SC,,,Caibi - SC coordenadas e mapa,Munícipio,caibi-sc,caibi-sc,municipio
420315,Calmon - SC,,,Calmon - SC coordenadas e mapa,Munícipio,calmon-sc,calmon-sc,municipio
420320,Camboriú - SC,,,Camboriú - SC coordenadas e mapa,Munícipio,camboriú-sc,camboriú-sc,municipio
420325,Capão Alto - SC,,,Capão Alto - SC coordenadas e mapa,Munícipio,capão alto-sc,capão-alto-sc,municipio
420330,Campo Alegre - SC,,,Campo Alegre - SC coordenadas e mapa,Munícipio,campo alegre-sc,campo-alegre-sc,municipio
420340,Campo Belo do Sul - SC,,,Campo Belo do Sul - SC coordenadas e mapa,Munícipio,campo belo do sul-sc,campo-belo-do-sul-sc,municipio
420350,Campo Erê - SC,,,Campo Erê - SC coordenadas e mapa,Munícipio,campo erê-sc,campo-erê-sc,municipio
420360,Campos Novos - SC,,,Campos Novos - SC coordenadas e mapa,Munícipio,campos novos-sc,campos-novos-sc,municipio
420370,Canelinha - SC,,,Canelinha - SC coordenadas e mapa,Munícipio,canelinha-sc,canelinha-sc,municipio
420380,Canoinhas - SC,,,Canoinhas - SC coordenadas e mapa,Munícipio,canoinhas-sc,canoinhas-sc,municipio
420390,Capinzal - SC,,,Capinzal - SC coordenadas e mapa,Munícipio,capinzal-sc,capinzal-sc,municipio
420395,Capivari de Baixo - SC,,,Capivari de Baixo - SC coordenadas e mapa,Munícipio,capivari de baixo-sc,capivari-de-baixo-sc,municipio
420400,Catanduvas - SC,,,Catanduvas - SC coordenadas e mapa,Munícipio,catanduvas-sc,catanduvas-sc,municipio
420410,Caxambu do Sul - SC,,,Caxambu do Sul - SC coordenadas e mapa,Munícipio,caxambu do sul-sc,caxambu-do-sul-sc,municipio
420415,Celso Ramos - SC,,,Celso Ramos - SC coordenadas e mapa,Munícipio,celso ramos-sc,celso-ramos-sc,municipio
420417,Cerro Negro - SC,,,Cerro Negro - SC coordenadas e mapa,Munícipio,cerro negro-sc,cerro-negro-sc,municipio
420419,Chapadão do Lageado - SC,,,Chapadão do Lageado - SC coordenadas e mapa,Munícipio,chapadão do lageado-sc,chapadão-do-lageado-sc,municipio
420420,Chapecó - SC,,,Chapecó - SC coordenadas e mapa,Munícipio,chapecó-sc,chapecó-sc,municipio
420425,Cocal do Sul - SC,,,Cocal do Sul - SC coordenadas e mapa,Munícipio,cocal do sul-sc,cocal-do-sul-sc,municipio
420430,Concórdia - SC,,,Concórdia - SC coordenadas e mapa,Munícipio,concórdia-sc,concórdia-sc,municipio
420435,Cordilheira Alta - SC,,,Cordilheira Alta - SC coordenadas e mapa,Munícipio,cordilheira alta-sc,cordilheira-alta-sc,municipio
420440,Coronel Freitas - SC,,,Coronel Freitas - SC coordenadas e mapa,Munícipio,coronel freitas-sc,coronel-freitas-sc,municipio
420445,Coronel Martins - SC,,,Coronel Martins - SC coordenadas e mapa,Munícipio,coronel martins-sc,coronel-martins-sc,municipio
420450,Corupá - SC,,,Corupá - SC coordenadas e mapa,Munícipio,corupá-sc,corupá-sc,municipio
420455,Correia Pinto - SC,,,Correia Pinto - SC coordenadas e mapa,Munícipio,correia pinto-sc,correia-pinto-sc,municipio
420460,Criciúma - SC,,,Criciúma - SC coordenadas e mapa,Munícipio,criciúma-sc,criciúma-sc,municipio
420470,Cunha Porã - SC,,,Cunha Porã - SC coordenadas e mapa,Munícipio,cunha porã-sc,cunha-porã-sc,municipio
420475,Cunhataí - SC,,,Cunhataí - SC coordenadas e mapa,Munícipio,cunhataí-sc,cunhataí-sc,municipio
420480,Curitibanos - SC,,,Curitibanos - SC coordenadas e mapa,Munícipio,curitibanos-sc,curitibanos-sc,municipio
420490,Descanso - SC,,,Descanso - SC coordenadas e mapa,Munícipio,descanso-sc,descanso-sc,municipio
420500,Dionísio Cerqueira - SC,,,Dionísio Cerqueira - SC coordenadas e mapa,Munícipio,dionísio cerqueira-sc,dionísio-cerqueira-sc,municipio
420510,Dona Emma - SC,,,Dona Emma - SC coordenadas e mapa,Munícipio,dona emma-sc,dona-emma-sc,municipio
420515,Doutor Pedrinho - SC,,,Doutor Pedrinho - SC coordenadas e mapa,Munícipio,doutor pedrinho-sc,doutor-pedrinho-sc,municipio
420517,Entre Rios - SC,,,Entre Rios - SC coordenadas e mapa,Munícipio,entre rios-sc,entre-rios-sc,municipio
420519,Ermo - SC,,,Ermo - SC coordenadas e mapa,Munícipio,ermo-sc,ermo-sc,municipio
420520,Erval Velho - SC,,,Erval Velho - SC coordenadas e mapa,Munícipio,erval velho-sc,erval-velho-sc,municipio
420530,Faxinal dos Guedes - SC,,,Faxinal dos Guedes - SC coordenadas e mapa,Munícipio,faxinal dos guedes-sc,faxinal-dos-guedes-sc,municipio
420535,Flor do Sertão - SC,,,Flor do Sertão - SC coordenadas e mapa,Munícipio,flor do sertão-sc,flor-do-sertão-sc,municipio
420540,Florianópolis - SC,,,Florianópolis - SC coordenadas e mapa,Munícipio,florianópolis-sc,florianópolis-sc,municipio
420543,Formosa do Sul - SC,,,Formosa do Sul - SC coordenadas e mapa,Munícipio,formosa do sul-sc,formosa-do-sul-sc,municipio
420545,Forquilhinha - SC,,,Forquilhinha - SC coordenadas e mapa,Munícipio,forquilhinha-sc,forquilhinha-sc,municipio
420550,Fraiburgo - SC,,,Fraiburgo - SC coordenadas e mapa,Munícipio,fraiburgo-sc,fraiburgo-sc,municipio
420555,Frei Rogério - SC,,,Frei Rogério - SC coordenadas e mapa,Munícipio,frei rogério-sc,frei-rogério-sc,municipio
420560,Galvão - SC,,,Galvão - SC coordenadas e mapa,Munícipio,galvão-sc,galvão-sc,municipio
420570,Garopaba - SC,,,Garopaba - SC coordenadas e mapa,Munícipio,garopaba-sc,garopaba-sc,municipio
420580,Garuva - SC,,,Garuva - SC coordenadas e mapa,Munícipio,garuva-sc,garuva-sc,municipio
420590,Gaspar - SC,,,Gaspar - SC coordenadas e mapa,Munícipio,gaspar-sc,gaspar-sc,municipio
420600,Governador Celso Ramos - SC,,,Governador Celso Ramos - SC coordenadas e mapa,Munícipio,governador celso ramos-sc,governador-celso-ramos-sc,municipio
420610,Grão Pará - SC,,,Grão Pará - SC coordenadas e mapa,Munícipio,grão pará-sc,grão-pará-sc,municipio
420620,Gravatal - SC,,,Gravatal - SC coordenadas e mapa,Munícipio,gravatal-sc,gravatal-sc,municipio
420630,Guabiruba - SC,,,Guabiruba - SC coordenadas e mapa,Munícipio,guabiruba-sc,guabiruba-sc,municipio
420640,Guaraciaba - SC,,,Guaraciaba - SC coordenadas e mapa,Munícipio,guaraciaba-sc,guaraciaba-sc,municipio
420650,Guaramirim - SC,,,Guaramirim - SC coordenadas e mapa,Munícipio,guaramirim-sc,guaramirim-sc,municipio
420660,Guarujá do Sul - SC,,,Guarujá do Sul - SC coordenadas e mapa,Munícipio,guarujá do sul-sc,guarujá-do-sul-sc,municipio
420665,Guatambú - SC,,,Guatambú - SC coordenadas e mapa,Munícipio,guatambú-sc,guatambú-sc,municipio
420670,Herval d'Oeste - SC,,,Herval d'Oeste - SC coordenadas e mapa,Munícipio,herval doeste-sc,herval-doeste-sc,municipio
420675,Ibiam - SC,,,Ibiam - SC coordenadas e mapa,Munícipio,ibiam-sc,ibiam-sc,municipio
420680,Ibicaré - SC,,,Ibicaré - SC coordenadas e mapa,Munícipio,ibicaré-sc,ibicaré-sc,municipio
420690,Ibirama - SC,,,Ibirama - SC coordenadas e mapa,Munícipio,ibirama-sc,ibirama-sc,municipio
420700,Içara - SC,,,Içara - SC coordenadas e mapa,Munícipio,içara-sc,içara-sc,municipio
420710,Ilhota - SC,,,Ilhota - SC coordenadas e mapa,Munícipio,ilhota-sc,ilhota-sc,municipio
420720,Imaruí - SC,,,Imaruí - SC coordenadas e mapa,Munícipio,imaruí-sc,imaruí-sc,municipio
420730,Imbituba - SC,,,Imbituba - SC coordenadas e mapa,Munícipio,imbituba-sc,imbituba-sc,municipio
420740,Imbuia - SC,,,Imbuia - SC coordenadas e mapa,Munícipio,imbuia-sc,imbuia-sc,municipio
420750,Indaial - SC,,,Indaial - SC coordenadas e mapa,Munícipio,indaial-sc,indaial-sc,municipio
420757,Iomerê - SC,,,Iomerê - SC coordenadas e mapa,Munícipio,iomerê-sc,iomerê-sc,municipio
420760,Ipira - SC,,,Ipira - SC coordenadas e mapa,Munícipio,ipira-sc,ipira-sc,municipio
420765,Iporã do Oeste - SC,,,Iporã do Oeste - SC coordenadas e mapa,Munícipio,iporã do oeste-sc,iporã-do-oeste-sc,municipio
420768,Ipuaçu - SC,,,Ipuaçu - SC coordenadas e mapa,Munícipio,ipuaçu-sc,ipuaçu-sc,municipio
420770,Ipumirim - SC,,,Ipumirim - SC coordenadas e mapa,Munícipio,ipumirim-sc,ipumirim-sc,municipio
420775,Iraceminha - SC,,,Iraceminha - SC coordenadas e mapa,Munícipio,iraceminha-sc,iraceminha-sc,municipio
420780,Irani - SC,,,Irani - SC coordenadas e mapa,Munícipio,irani-sc,irani-sc,municipio
420785,Irati - SC,,,Irati - SC coordenadas e mapa,Munícipio,irati-sc,irati-sc,municipio
420790,Irineópolis - SC,,,Irineópolis - SC coordenadas e mapa,Munícipio,irineópolis-sc,irineópolis-sc,municipio
420800,Itá - SC,,,Itá - SC coordenadas e mapa,Munícipio,itá-sc,itá-sc,municipio
420810,Itaiópolis - SC,,,Itaiópolis - SC coordenadas e mapa,Munícipio,itaiópolis-sc,itaiópolis-sc,municipio
420820,Itajaí - SC,,,Itajaí - SC coordenadas e mapa,Munícipio,itajaí-sc,itajaí-sc,municipio
420830,Itapema - SC,,,Itapema - SC coordenadas e mapa,Munícipio,itapema-sc,itapema-sc,municipio
420840,Itapiranga - SC,,,Itapiranga - SC coordenadas e mapa,Munícipio,itapiranga-sc,itapiranga-sc,municipio
420845,Itapoá - SC,,,Itapoá - SC coordenadas e mapa,Munícipio,itapoá-sc,itapoá-sc,municipio
420850,Ituporanga - SC,,,Ituporanga - SC coordenadas e mapa,Munícipio,ituporanga-sc,ituporanga-sc,municipio
420860,Jaborá - SC,,,Jaborá - SC coordenadas e mapa,Munícipio,jaborá-sc,jaborá-sc,municipio
420870,Jacinto Machado - SC,,,Jacinto Machado - SC coordenadas e mapa,Munícipio,jacinto machado-sc,jacinto-machado-sc,municipio
420880,Jaguaruna - SC,,,Jaguaruna - SC coordenadas e mapa,Munícipio,jaguaruna-sc,jaguaruna-sc,municipio
420890,Jaraguá do Sul - SC,,,Jaraguá do Sul - SC coordenadas e mapa,Munícipio,jaraguá do sul-sc,jaraguá-do-sul-sc,municipio
420895,Jardinópolis - SC,,,Jardinópolis - SC coordenadas e mapa,Munícipio,jardinópolis-sc,jardinópolis-sc,municipio
420900,Joaçaba - SC,,,Joaçaba - SC coordenadas e mapa,Munícipio,joaçaba-sc,joaçaba-sc,municipio
420910,Joinville - SC,,,Joinville - SC coordenadas e mapa,Munícipio,joinville-sc,joinville-sc,municipio
420915,José Boiteux - SC,,,José Boiteux - SC coordenadas e mapa,Munícipio,josé boiteux-sc,josé-boiteux-sc,municipio
420917,Jupiá - SC,,,Jupiá - SC coordenadas e mapa,Munícipio,jupiá-sc,jupiá-sc,municipio
420920,Lacerdópolis - SC,,,Lacerdópolis - SC coordenadas e mapa,Munícipio,lacerdópolis-sc,lacerdópolis-sc,municipio
420930,Lages - SC,,,Lages - SC coordenadas e mapa,Munícipio,lages-sc,lages-sc,municipio
420940,Laguna - SC,,,Laguna - SC coordenadas e mapa,Munícipio,laguna-sc,laguna-sc,municipio
420945,Lajeado Grande - SC,,,Lajeado Grande - SC coordenadas e mapa,Munícipio,lajeado grande-sc,lajeado-grande-sc,municipio
420950,Laurentino - SC,,,Laurentino - SC coordenadas e mapa,Munícipio,laurentino-sc,laurentino-sc,municipio
420960,Lauro Muller - SC,,,Lauro Muller - SC coordenadas e mapa,Munícipio,lauro muller-sc,lauro-muller-sc,municipio
420970,Lebon Régis - SC,,,Lebon Régis - SC coordenadas e mapa,Munícipio,lebon régis-sc,lebon-régis-sc,municipio
420980,Leoberto Leal - SC,,,Leoberto Leal - SC coordenadas e mapa,Munícipio,leoberto leal-sc,leoberto-leal-sc,municipio
420985,Lindóia do Sul - SC,,,Lindóia do Sul - SC coordenadas e mapa,Munícipio,lindóia do sul-sc,lindóia-do-sul-sc,municipio
420990,Lontras - SC,,,Lontras - SC coordenadas e mapa,Munícipio,lontras-sc,lontras-sc,municipio
421000,Luiz Alves - SC,,,Luiz Alves - SC coordenadas e mapa,Munícipio,luiz alves-sc,luiz-alves-sc,municipio
421003,Luzerna - SC,,,Luzerna - SC coordenadas e mapa,Munícipio,luzerna-sc,luzerna-sc,municipio
421005,Macieira - SC,,,Macieira - SC coordenadas e mapa,Munícipio,macieira-sc,macieira-sc,municipio
421010,Mafra - SC,,,Mafra - SC coordenadas e mapa,Munícipio,mafra-sc,mafra-sc,municipio
421020,Major Gercino - SC,,,Major Gercino - SC coordenadas e mapa,Munícipio,major gercino-sc,major-gercino-sc,municipio
421030,Major Vieira - SC,,,Major Vieira - SC coordenadas e mapa,Munícipio,major vieira-sc,major-vieira-sc,municipio
421040,Maracajá - SC,,,Maracajá - SC coordenadas e mapa,Munícipio,maracajá-sc,maracajá-sc,municipio
421050,Maravilha - SC,,,Maravilha - SC coordenadas e mapa,Munícipio,maravilha-sc,maravilha-sc,municipio
421055,Marema - SC,,,Marema - SC coordenadas e mapa,Munícipio,marema-sc,marema-sc,municipio
421060,Massaranduba - SC,,,Massaranduba - SC coordenadas e mapa,Munícipio,massaranduba-sc,massaranduba-sc,municipio
421070,Matos Costa - SC,,,Matos Costa - SC coordenadas e mapa,Munícipio,matos costa-sc,matos-costa-sc,municipio
421080,Meleiro - SC,,,Meleiro - SC coordenadas e mapa,Munícipio,meleiro-sc,meleiro-sc,municipio
421085,Mirim Doce - SC,,,Mirim Doce - SC coordenadas e mapa,Munícipio,mirim doce-sc,mirim-doce-sc,municipio
421090,Modelo - SC,,,Modelo - SC coordenadas e mapa,Munícipio,modelo-sc,modelo-sc,municipio
421100,Mondaí - SC,,,Mondaí - SC coordenadas e mapa,Munícipio,mondaí-sc,mondaí-sc,municipio
421105,Monte Carlo - SC,,,Monte Carlo - SC coordenadas e mapa,Munícipio,monte carlo-sc,monte-carlo-sc,municipio
421110,Monte Castelo - SC,,,Monte Castelo - SC coordenadas e mapa,Munícipio,monte castelo-sc,monte-castelo-sc,municipio
421120,Morro da Fumaça - SC,,,Morro da Fumaça - SC coordenadas e mapa,Munícipio,morro da fumaça-sc,morro-da-fumaça-sc,municipio
421125,Morro Grande - SC,,,Morro Grande - SC coordenadas e mapa,Munícipio,morro grande-sc,morro-grande-sc,municipio
421130,Navegantes - SC,,,Navegantes - SC coordenadas e mapa,Munícipio,navegantes-sc,navegantes-sc,municipio
421140,Nova Erechim - SC,,,Nova Erechim - SC coordenadas e mapa,Munícipio,nova erechim-sc,nova-erechim-sc,municipio
421145,Nova Itaberaba - SC,,,Nova Itaberaba - SC coordenadas e mapa,Munícipio,nova itaberaba-sc,nova-itaberaba-sc,municipio
421150,Nova Trento - SC,,,Nova Trento - SC coordenadas e mapa,Munícipio,nova trento-sc,nova-trento-sc,municipio
421160,Nova Veneza - SC,,,Nova Veneza - SC coordenadas e mapa,Munícipio,nova veneza-sc,nova-veneza-sc,municipio
421165,Novo Horizonte - SC,,,Novo Horizonte - SC coordenadas e mapa,Munícipio,novo horizonte-sc,novo-horizonte-sc,municipio
421170,Orleans - SC,,,Orleans - SC coordenadas e mapa,Munícipio,orleans-sc,orleans-sc,municipio
421175,Otacílio Costa - SC,,,Otacílio Costa - SC coordenadas e mapa,Munícipio,otacílio costa-sc,otacílio-costa-sc,municipio
421180,Ouro - SC,,,Ouro - SC coordenadas e mapa,Munícipio,ouro-sc,ouro-sc,municipio
421185,Ouro Verde - SC,,,Ouro Verde - SC coordenadas e mapa,Munícipio,ouro verde-sc,ouro-verde-sc,municipio
421187,Paial - SC,,,Paial - SC coordenadas e mapa,Munícipio,paial-sc,paial-sc,municipio
421189,Painel - SC,,,Painel - SC coordenadas e mapa,Munícipio,painel-sc,painel-sc,municipio
421190,Palhoça - SC,,,Palhoça - SC coordenadas e mapa,Munícipio,palhoça-sc,palhoça-sc,municipio
421200,Palma Sola - SC,,,Palma Sola - SC coordenadas e mapa,Munícipio,palma sola-sc,palma-sola-sc,municipio
421205,Palmeira - SC,,,Palmeira - SC coordenadas e mapa,Munícipio,palmeira-sc,palmeira-sc,municipio
421210,Palmitos - SC,,,Palmitos - SC coordenadas e mapa,Munícipio,palmitos-sc,palmitos-sc,municipio
421220,Papanduva - SC,,,Papanduva - SC coordenadas e mapa,Munícipio,papanduva-sc,papanduva-sc,municipio
421223,Paraíso - SC,,,Paraíso - SC coordenadas e mapa,Munícipio,paraíso-sc,paraíso-sc,municipio
421225,Passo de Torres - SC,,,Passo de Torres - SC coordenadas e mapa,Munícipio,passo de torres-sc,passo-de-torres-sc,municipio
421227,Passos Maia - SC,,,Passos Maia - SC coordenadas e mapa,Munícipio,passos maia-sc,passos-maia-sc,municipio
421230,Paulo Lopes - SC,,,Paulo Lopes - SC coordenadas e mapa,Munícipio,paulo lopes-sc,paulo-lopes-sc,municipio
421240,Pedras Grandes - SC,,,Pedras Grandes - SC coordenadas e mapa,Munícipio,pedras grandes-sc,pedras-grandes-sc,municipio
421250,Penha - SC,,,Penha - SC coordenadas e mapa,Munícipio,penha-sc,penha-sc,municipio
421260,Peritiba - SC,,,Peritiba - SC coordenadas e mapa,Munícipio,peritiba-sc,peritiba-sc,municipio
421270,Petrolândia - SC,,,Petrolândia - SC coordenadas e mapa,Munícipio,petrolândia-sc,petrolândia-sc,municipio
421280,Balneário Piçarras - SC,,,Balneário Piçarras - SC coordenadas e mapa,Munícipio,balneário piçarras-sc,balneário-piçarras-sc,municipio
421290,Pinhalzinho - SC,,,Pinhalzinho - SC coordenadas e mapa,Munícipio,pinhalzinho-sc,pinhalzinho-sc,municipio
421300,Pinheiro Preto - SC,,,Pinheiro Preto - SC coordenadas e mapa,Munícipio,pinheiro preto-sc,pinheiro-preto-sc,municipio
421310,Piratuba - SC,,,Piratuba - SC coordenadas e mapa,Munícipio,piratuba-sc,piratuba-sc,municipio
421315,Planalto Alegre - SC,,,Planalto Alegre - SC coordenadas e mapa,Munícipio,planalto alegre-sc,planalto-alegre-sc,municipio
421320,Pomerode - SC,,,Pomerode - SC coordenadas e mapa,Munícipio,pomerode-sc,pomerode-sc,municipio
421330,Ponte Alta - SC,,,Ponte Alta - SC coordenadas e mapa,Munícipio,ponte alta-sc,ponte-alta-sc,municipio
421335,Ponte Alta do Norte - SC,,,Ponte Alta do Norte - SC coordenadas e mapa,Munícipio,ponte alta do norte-sc,ponte-alta-do-norte-sc,municipio
421340,Ponte Serrada - SC,,,Ponte Serrada - SC coordenadas e mapa,Munícipio,ponte serrada-sc,ponte-serrada-sc,municipio
421350,Porto Belo - SC,,,Porto Belo - SC coordenadas e mapa,Munícipio,porto belo-sc,porto-belo-sc,municipio
421360,Porto União - SC,,,Porto União - SC coordenadas e mapa,Munícipio,porto união-sc,porto-união-sc,municipio
421370,Pouso Redondo - SC,,,Pouso Redondo - SC coordenadas e mapa,Munícipio,pouso redondo-sc,pouso-redondo-sc,municipio
421380,Praia Grande - SC,,,Praia Grande - SC coordenadas e mapa,Munícipio,praia grande-sc,praia-grande-sc,municipio
421390,Presidente Castello Branco - SC,,,Presidente Castello Branco - SC coordenadas e mapa,Munícipio,presidente castello branco-sc,presidente-castello-branco-sc,municipio
421400,Presidente Getúlio - SC,,,Presidente Getúlio - SC coordenadas e mapa,Munícipio,presidente getúlio-sc,presidente-getúlio-sc,municipio
421410,Presidente Nereu - SC,,,Presidente Nereu - SC coordenadas e mapa,Munícipio,presidente nereu-sc,presidente-nereu-sc,municipio
421415,Princesa - SC,,,Princesa - SC coordenadas e mapa,Munícipio,princesa-sc,princesa-sc,municipio
421420,Quilombo - SC,,,Quilombo - SC coordenadas e mapa,Munícipio,quilombo-sc,quilombo-sc,municipio
421430,Rancho Queimado - SC,,,Rancho Queimado - SC coordenadas e mapa,Munícipio,rancho queimado-sc,rancho-queimado-sc,municipio
421440,Rio das Antas - SC,,,Rio das Antas - SC coordenadas e mapa,Munícipio,rio das antas-sc,rio-das-antas-sc,municipio
