ibge,A170,A171,A172,A173,A174,A175,A176,A177,A178,A179,A180,A181,A182,A183,A184,A185,A186,A187,A188,A189,A190,A191,A192,A193,A194,A195,A196,A197,A198,A199,A200,A201,A202,A203,A204,A205,A206,A207,A208,A209,A210,A211,A212,A213,A214,A215,A216,A217,A218,A219,A220,A221,A222,A223,A224,A740,A740A
412480,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,10001 até 20000,3
412490,Secretaria em conjunto com outra política,Sim,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2007,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412500,Secretaria em conjunto com outra política,Sim,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,10001 até 20000,3
412510,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1999,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,10001 até 20000,3
412520,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412530,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não aplicável,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412535,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412540,Setor subordinado diretamente à chefia do executivo,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,1999,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,5001 até 10000,2
412545,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,Até 5000,1
412550,Secretaria exclusiva,Sim,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,1993,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,100001 até 500000,6
412555,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2005,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Até 5000,1
412560,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,20001 até 50000,4
412570,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,2006,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,20001 até 50000,4
412575,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412580,Setor subordinado diretamente à chefia do executivo,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,1997,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,5001 até 10000,2
412590,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,Até 5000,1
412600,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412610,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,2008,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,5001 até 10000,2
412620,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2005,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,5001 até 10000,2
412625,Secretaria exclusiva,Sim,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,"Não faz parte do plano, mas integra o currículo da rede municipal",Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2008,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,50001 até 100000,5
412627,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412630,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,2001,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,20001 até 50000,4
412635,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não aplicável,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,2007,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Até 5000,1
412640,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,2007,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,5001 até 10000,2
412650,Setor subordinado diretamente à chefia do executivo,Sim,Não aplicável,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,1995,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,10001 até 20000,3
412660,Secretaria exclusiva,Sim,Não aplicável,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,2005,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,10001 até 20000,3
412665,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,Até 5000,1
412667,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não aplicável,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1997,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,10001 até 20000,3
412670,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não aplicável,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,Até 5000,1
412680,Setor subordinado diretamente à chefia do executivo,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2003,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,10001 até 20000,3
412690,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412700,Secretaria exclusiva,Sim,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não aplicável,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2000,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,10001 até 20000,3
412710,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,2007,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,50001 até 100000,5
412720,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2007,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,10001 até 20000,3
412730,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2003,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,10001 até 20000,3
412740,Setor subordinado diretamente à chefia do executivo,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,Sim,Não,Não,10001 até 20000,3
412750,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1997,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,10001 até 20000,3
412760,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2007,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,10001 até 20000,3
412770,Secretaria exclusiva,Sim,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,2002,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,100001 até 500000,6
412780,Secretaria em conjunto com outra política,Sim,Não aplicável,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,2003,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412785,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,2008,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,10001 até 20000,3
412788,Setor subordinado diretamente à chefia do executivo,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não aplicável,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não,Não,5001 até 10000,2
412790,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não aplicável,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,2007,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412795,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,2004,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412796,Setor subordinado diretamente à chefia do executivo,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não aplicável,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,10001 até 20000,3
412800,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,"Não faz parte do plano, mas integra o currículo da rede municipal",Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,1998,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,20001 até 50000,4
412810,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,2006,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,50001 até 100000,5
412820,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não,Não,50001 até 100000,5
412830,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não aplicável,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,Até 5000,1
412840,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,10001 até 20000,3
412850,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,1997,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,10001 até 20000,3
412853,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2008,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,10001 até 20000,3
412855,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,2003,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,5001 até 10000,2
412860,Secretaria exclusiva,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,"Não faz parte do plano, mas integra o currículo da rede municipal",Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,1997,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,5001 até 10000,2
412862,Secretaria em conjunto com outra política,Não,Outra forma de organização,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,"Não faz parte do plano, mas integra o currículo da rede municipal",Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2006,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Até 5000,1
412863,Secretaria em conjunto com outra política,Sim,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,2006,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,5001 até 10000,2
412865,Secretaria exclusiva,Sim,Não aplicável,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,Até 5000,1
412870,Secretaria em conjunto com outra política,Não,Vinculado ao sistema estadual,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2005,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,5001 até 10000,2
412880,Secretaria em conjunto com outra política,Sim,Não aplicável,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Não,Não,Não,5001 até 10000,2
